Index,CHEMBL_ID,PUBCHEM_CID,IUPAC_Name,Original_SMILES,Original_InChi,Original_InChiKey,DSSTOX_SUBSTANCE_ID,CASRN,PREFERRED_NAME,Canonical_QSARr,InChI_Code_QSARr,InChIKey_QSARr,Salt_Solvent,Salt_Solvent_ID,QC_Level,CalculatedLogPapp,PappClass,Source,tr_tst,outliers
Caco-1050,?,?,"",CO,"InChI=1S/CH4O/c1-2/h2H,1H3",OKKJLVBELUTLKV-UHFFFAOYSA-N,DTXSID2021731,67-56-1,"methanol",CO,"InChI=1S/CH4O/c1-2/h2H,1H3",OKKJLVBELUTLKV-UHFFFAOYSA-N,<undefined>,0,High,-4.4899998,0,Wang,0,1
Caco-5518,CHEMBL3338596,20416735,"(3E,5E)-3,5-bis[(2-methoxyphenyl)methylidene]piperidin-4-one  ",COc1ccccc1\C=C\2/CNC\C(=C/c3ccccc3OC)\C2=O,"InChI=1S/C21H21NO3/c1-24-19-9-5-3-7-15(19)11-17-13-22-14-18(21(17)23)12-16-8-4-6-10-20(16)25-2/h3-12,22H,13-14H2,1-2H3/b17-11+,18-12+",XKOFGPHSQWAKFU-JYFOCSDGSA-N,?,CHEMBL3338596,"",COC1=CC=CC=C1C=C1CNCC(=CC2=CC=CC=C2OC)C1=O,"InChI=1S/C21H21NO3/c1-24-19-9-5-3-7-15(19)11-17-13-22-14-18(21(17)23)12-16-8-4-6-10-20(16)25-2/h3-1222H13-14H21-2H3",XKOFGPHSQWAKFU-UHFFFAOYSA-N,<undefined>,0,Low,-4.488116639,0,CHEMBL,0,1
Caco-5521,CHEMBL1599463,?,"",COC(=O)C1=CC2NC(=NC=2C=C1)C(F)(F)F,"InChI=1S/C10H7F3N2O2/c1-17-8(16)5-2-3-6-7(4-5)15-9(14-6)10(11,12)13/h2-4H,1H3,(H,14,15)",PHZVAKSKMBVEHM-UHFFFAOYSA-N,DTXSID80237650,89426-88-0,"Benzimidazole-5-carboxylic acid, 2-(trifluoromethyl)-, methyl ester",COC(=O)C1=CC2NC(=NC=2C=C1)C(F)(F)F,"InChI=1S/C10H7F3N2O2/c1-17-8(16)5-2-3-6-7(4-5)15-9(14-6)10(11,12)13/h2-4H,1H3,(H,14,15)",PHZVAKSKMBVEHM-UHFFFAOYSA-N,<undefined>,NaN,High,-4.485585079,0,CHEMBL,0,1
Caco-5539,CHEMBL3298760,90645310,"4-(2,4-difluorophenoxy)-1H-pyrrolo[3,2-c]pyridine  ",Fc1ccc(Oc2nccc3[nH]ccc23)c(F)c1,"InChI=1S/C13H8F2N2O/c14-8-1-2-12(10(15)7-8)18-13-9-3-5-16-11(9)4-6-17-13/h1-7,16H",RELPPOJGGXOECP-UHFFFAOYSA-N,?,CHEMBL3298760,"",FC1=CC(F)=CC=C1OC1N=CC=C2NC=CC2=1,"InChI=1S/C13H8F2N2O/c14-8-1-2-12(10(15)7-8)18-13-9-3-5-16-11(9)4-6-17-13/h1-716H",RELPPOJGGXOECP-UHFFFAOYSA-N,<undefined>,0,Low,-4.48148606,0,CHEMBL,0,1
Caco-5541,CHEMBL3785868,127031347,"(1R,2S,5S)-N-[[5-chloro-2-(tetrazol-1-yl)phenyl]methyl]-3-[(2R)-2-hydroxyhexanoyl]-3-azabicyclo[3.1.0]hexane-2-carboxamide  ",CCCC[C@@H](O)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)NCc3cc(Cl)ccc3n4cnnn4,"InChI=1S/C20H25ClN6O3/c1-2-3-4-17(28)20(30)26-10-13-8-15(13)18(26)19(29)22-9-12-7-14(21)5-6-16(12)27-11-23-24-25-27/h5-7,11,13,15,17-18,28H,2-4,8-10H2,1H3,(H,22,29)/t13-,15-,17-,18+/m1/s1",IZMSXLQYSIOESL-UWIFEVILSA-N,?,CHEMBL3785868,"",CCCCC(O)C(=O)N1CC2CC2C1C(=O)NCC1=CC(Cl)=CC=C1N1C=NN=N1,"InChI=1S/C20H25ClN6O3/c1-2-3-4-17(28)20(30)26-10-13-8-15(13)18(26)19(29)22-9-12-7-14(21)5-6-16(12)27-11-23-24-25-27/h5-711131517-1828H2-48-10H21H3(H2229)",IZMSXLQYSIOESL-UHFFFAOYSA-N,<undefined>,0,Low,-4.48148606,0,CHEMBL,0,1
Caco-5534,CHEMBL209460,135487662,"5-[2-ethoxy-5-(2-morpholin-4-ylacetyl)phenyl]-1-methyl-3-propyl-6H-pyrazolo[4,3-d]pyrimidin-7-one  ",CCCc1nn(C)c2c(O)nc(nc12)c3cc(ccc3OCC)C(=O)CN4CCOCC4,"InChI=1S/C23H29N5O4/c1-4-6-17-20-21(27(3)26-17)23(30)25-22(24-20)16-13-15(7-8-19(16)32-5-2)18(29)14-28-9-11-31-12-10-28/h7-8,13H,4-6,9-12,14H2,1-3H3,(H,24,25,30)",AANJEOKXWMXQIE-UHFFFAOYSA-N,?,147676-53-7,"",CN1N=C(CCC)C2=NC(=NC(O)=C12)C1=CC(=CC=C1OCC)C(=O)CN1CCOCC1,"InChI=1S/C23H29N5O4/c1-4-6-17-20-21(27(3)26-17)23(30)25-22(24-20)16-13-15(7-8-19(16)32-5-2)18(29)14-28-9-11-31-12-10-28/h7-813H4-69-1214H21-3H3(H242530)",AANJEOKXWMXQIE-UHFFFAOYSA-N,<undefined>,0,Low,-4.48148606,0,CHEMBL,0,1
Caco-5531,CHEMBL1939625,57402459,"2,2-dimethyl-3-[5-[2-methyl-4-(naphthalene-2-carbonylamino)phenyl]pyrimidin-2-yl]oxypropanoic acid ",Cc1cc(NC(=O)c2ccc3ccccc3c2)ccc1c4cnc(OCC(C)(C)C(=O)O)nc4,"InChI=1S/C27H25N3O4/c1-17-12-22(30-24(31)20-9-8-18-6-4-5-7-19(18)13-20)10-11-23(17)21-14-28-26(29-15-21)34-16-27(2,3)25(32)33/h4-15H,16H2,1-3H3,(H,30,31)(H,32,33)",SELUWFYTCBASRQ-UHFFFAOYSA-N,?,CHEMBL1939625,"",CC1=CC(=CC=C1C1=CN=C(N=C1)OCC(C)(C)C(O)=O)NC(=O)C1C=C2C=CC=CC2=CC=1,"InChI=1S/C27H25N3O4/c1-17-12-22(30-24(31)20-9-8-18-6-4-5-7-19(18)13-20)10-11-23(17)21-14-28-26(29-15-21)34-16-27(23)25(32)33/h4-15H16H21-3H3(H3031)(H3233)",SELUWFYTCBASRQ-UHFFFAOYSA-N,<undefined>,0,Low,-4.48148606,0,CHEMBL,0,1
Caco-5546,CHEMBL3775576,118960212,"N-methyl-3-[(1-methylindazol-5-yl)methyl]-2H-indazole-5-carboxamide  ",CNC(=O)c1ccc2[nH]nc(Cc3ccc4c(cnn4C)c3)c2c1,"InChI=1S/C18H17N5O/c1-19-18(24)12-4-5-15-14(9-12)16(22-21-15)8-11-3-6-17-13(7-11)10-20-23(17)2/h3-7,9-10H,8H2,1-2H3,(H,19,24)(H,21,22)",ZKGWDQMQMQRGLJ-UHFFFAOYSA-N,?,CHEMBL3775576,"",CNC(=O)C1C=C2C(CC3C=C4C=NN(C)C4=CC=3)=NNC2=CC=1,"InChI=1S/C18H17N5O/c1-19-18(24)12-4-5-15-14(9-12)16(22-21-15)8-11-3-6-17-13(7-11)10-20-23(17)2/h3-79-10H8H21-2H3(H1924)(H2122)",ZKGWDQMQMQRGLJ-UHFFFAOYSA-N,<undefined>,0,Low,-4.480172006,0,CHEMBL,0,1
Caco-504,?,?,"",OC(=O)CCC1=NC(=C(O1)C1C=CC=CC=1)C1C=CC=CC=1,"InChI=1S/C18H15NO3/c20-16(21)12-11-15-19-17(13-7-3-1-4-8-13)18(22-15)14-9-5-2-6-10-14/h1-10H,11-12H2,(H,20,21)",OFPXSFXSNFPTHF-UHFFFAOYSA-N,DTXSID1045118,21256-18-8,"oxaprozin",OC(=O)CCC1=NC(=C(O1)C1C=CC=CC=1)C1C=CC=CC=1,"InChI=1S/C18H15NO3/c20-16(21)12-11-15-19-17(13-7-3-1-4-8-13)18(22-15)14-9-5-2-6-10-14/h1-10H,11-12H2,(H,20,21)",OFPXSFXSNFPTHF-UHFFFAOYSA-N,<undefined>,0,High,-4.48,0,Wang|Pham,0,1
Caco-5549,CHEMBL3747354,127039982,"4-[2-fluoro-4-[[(6S)-2-nitro-6,7-dihydro-5H-imidazo[2,1-b][1,3]oxazin-6-yl]oxymethyl]phenyl]thiomorpholin-3-one  ",[O-][N+](=O)c1cn2C[C@@H](COc2n1)OCc3ccc(N4CCSCC4=O)c(F)c3,"InChI=1S/C17H17FN4O5S/c18-13-5-11(1-2-14(13)21-3-4-28-10-16(21)23)8-26-12-6-20-7-15(22(24)25)19-17(20)27-9-12/h1-2,5,7,12H,3-4,6,8-10H2/t12-/m0/s1",IVZWATYOXWIPGB-LBPRGKRZSA-N,?,CHEMBL3747354,"",[O-][N+](=O)C1=CN2CC(COC2=N1)OCC1C=C(F)C(=CC=1)N1CCSCC1=O,"InChI=1S/C17H17FN4O5S/c18-13-5-11(1-2-14(13)21-3-4-28-10-16(21)23)8-26-12-6-20-7-15(22(24)25)19-17(20)27-9-12/h1-25712H3-468-10H2",IVZWATYOXWIPGB-UHFFFAOYSA-N,<undefined>,0,Low,-4.476383581,0,CHEMBL,0,1
Caco-5553,CHEMBL3746906,127038640,"2-[1-(1-methoxypropan-2-yl)indol-3-yl]-N-(6-methoxypyridin-3-yl)-2-oxoacetamide  ",COCC(C)n1cc(C(=O)C(=O)Nc2ccc(OC)nc2)c3ccccc13,"InChI=1S/C20H21N3O4/c1-13(12-26-2)23-11-16(15-6-4-5-7-17(15)23)19(24)20(25)22-14-8-9-18(27-3)21-10-14/h4-11,13H,12H2,1-3H3,(H,22,25)",JWMPCMACOTWDKX-UHFFFAOYSA-N,?,CHEMBL3746906,"",COC1=CC=C(C=N1)NC(=O)C(=O)C1=CN(C(C)COC)C2=CC=CC=C21,"InChI=1S/C20H21N3O4/c1-13(12-26-2)23-11-16(15-6-4-5-7-17(15)23)19(24)20(25)22-14-8-9-18(27-3)21-10-14/h4-1113H12H21-3H3(H2225)",JWMPCMACOTWDKX-UHFFFAOYSA-N,<undefined>,0,Low,-4.473660723,0,CHEMBL,0,1
Caco-1111,?,?,"",COCCOC1=CC2=NC=NC(NC3C=C(C=CC=3)C#C)=C2C=C1OCCOC,"InChI=1S/C22H23N3O4/c1-4-16-6-5-7-17(12-16)25-22-18-13-20(28-10-8-26-2)21(29-11-9-27-3)14-19(18)23-15-24-22/h1,5-7,12-15H,8-11H2,2-3H3,(H,23,24,25)",AAKJLRGGTJKAMG-UHFFFAOYSA-N,DTXSID8046454,183321-74-6,"erlotinib",COCCOC1=CC2=NC=NC(NC3C=C(C=CC=3)C#C)=C2C=C1OCCOC,"InChI=1S/C22H23N3O4/c1-4-16-6-5-7-17(12-16)25-22-18-13-20(28-10-8-26-2)21(29-11-9-27-3)14-19(18)23-15-24-22/h1,5-7,12-15H,8-11H2,2-3H3,(H,23,24,25)",AAKJLRGGTJKAMG-UHFFFAOYSA-N,<undefined>,0,High,-4.4699999,0,Wang|Pham,0,1
Caco-5567,CHEMBL3394693,57919923,"2-[1-[(2,2-difluorocyclopropyl)methyl]-5-oxo-1,2,4-triazol-4-yl]-4-methyl-N-(pyridin-3-ylmethyl)-1,3-thiazole-5-carboxamide  ",Cc1nc(sc1C(=O)NCc2cccnc2)N3C=NN(CC4CC4(F)F)C3=O,"InChI=1S/C17H16F2N6O2S/c1-10-13(14(26)21-7-11-3-2-4-20-6-11)28-15(23-10)24-9-22-25(16(24)27)8-12-5-17(12,18)19/h2-4,6,9,12H,5,7-8H2,1H3,(H,21,26)",VYFAQGQHDGPTQI-UHFFFAOYSA-N,?,CHEMBL3394693,"",CC1N=C(SC=1C(=O)NCC1C=NC=CC=1)N1C=NN(CC2CC2(F)F)C1=O,"InChI=1S/C17H16F2N6O2S/c1-10-13(14(26)21-7-11-3-2-4-20-6-11)28-15(23-10)24-9-22-25(16(24)27)8-12-5-17(1218)19/h2-46912H57-8H21H3(H2126)",VYFAQGQHDGPTQI-UHFFFAOYSA-N,<undefined>,0,Low,-4.468521083,0,CHEMBL,0,1
Caco-5566,CHEMBL3319486,118709579,"9-[1-(4-fluoroanilino)ethyl]-N,N-dimethyl-2-morpholin-4-yl-4-oxopyrido[1,2-a]pyrimidine-7-carboxamide  ",CC(Nc1ccc(F)cc1)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C(=O)N(C)C,"InChI=1S/C23H26FN5O3/c1-15(25-18-6-4-17(24)5-7-18)19-12-16(23(31)27(2)3)14-29-21(30)13-20(26-22(19)29)28-8-10-32-11-9-28/h4-7,12-15,25H,8-11H2,1-3H3",ZCIKFKXYSZCGTE-UHFFFAOYSA-N,?,CHEMBL3319486,"",CN(C)C(=O)C1C=C(C(C)NC2C=CC(F)=CC=2)C2=NC(=CC(=O)N2C=1)N1CCOCC1,"InChI=1S/C23H26FN5O3/c1-15(25-18-6-4-17(24)5-7-18)19-12-16(23(31)27(2)3)14-29-21(30)13-20(26-22(19)29)28-8-10-32-11-9-28/h4-712-1525H8-11H21-3H3",ZCIKFKXYSZCGTE-UHFFFAOYSA-N,<undefined>,0,Low,-4.468521083,0,CHEMBL,0,1
Caco-5572,CHEMBL3786685,127030069,"[3-[4-[(3-hydroxy-3-methylpyrrolidin-1-yl)methyl]phenoxy]azetidin-1-yl]-(5-phenyl-1,3,4-oxadiazol-2-yl)methanone  ",CC1(O)CCN(Cc2ccc(OC3CN(C3)C(=O)c4oc(nn4)c5ccccc5)cc2)C1,"InChI=1S/C24H26N4O4/c1-24(30)11-12-27(16-24)13-17-7-9-19(10-8-17)31-20-14-28(15-20)23(29)22-26-25-21(32-22)18-5-3-2-4-6-18/h2-10,20,30H,11-16H2,1H3",ZJUPVLQHLOIMEV-UHFFFAOYSA-N,?,CHEMBL3786685,"",CC1(O)CN(CC2C=CC(=CC=2)OC2CN(C2)C(=O)C2=NN=C(O2)C2C=CC=CC=2)CC1,"InChI=1S/C24H26N4O4/c1-24(30)11-12-27(16-24)13-17-7-9-19(10-8-17)31-20-14-28(15-20)23(29)22-26-25-21(32-22)18-5-3-2-4-6-18/h2-102030H11-16H21H3",ZJUPVLQHLOIMEV-UHFFFAOYSA-N,<undefined>,0,Low,-4.468521083,0,CHEMBL,0,1
Caco-5562,CHEMBL2207198,44465558,"N-[3-[[5-cyclopropyl-2-(4-morpholin-4-ylanilino)pyrimidin-4-yl]amino]propyl]cyclobutanecarboxamide  ",O=C(NCCCNc1nc(Nc2ccc(cc2)N3CCOCC3)ncc1C4CC4)C5CCC5,"InChI=1S/C25H34N6O2/c32-24(19-3-1-4-19)27-12-2-11-26-23-22(18-5-6-18)17-28-25(30-23)29-20-7-9-21(10-8-20)31-13-15-33-16-14-31/h7-10,17-19H,1-6,11-16H2,(H,27,32)(H2,26,28,29,30)",CJPMSUUANYLPET-UHFFFAOYSA-N,?,1190377-79-7,"",O=C(NCCCNC1N=C(NC2C=CC(=CC=2)N2CCOCC2)N=CC=1C1CC1)C1CCC1,"InChI=1S/C25H34N6O2/c32-24(19-3-1-4-19)27-12-2-11-26-23-22(18-5-6-18)17-28-25(30-23)29-20-7-9-21(10-8-20)31-13-15-33-16-14-31/h7-1017-19H1-611-16H2(H2732)(H226282930)",CJPMSUUANYLPET-UHFFFAOYSA-N,<undefined>,0,Low,-4.468521083,0,CHEMBL,0,0
Caco-5579,CHEMBL2059515,49848139,"4-[3-[5-(3-cyano-4-propan-2-yloxyphenyl)-1,2,4-oxadiazol-3-yl]-2-ethylphenyl]butanoic acid ",CCc1c(CCCC(=O)O)cccc1c2noc(n2)c3ccc(OC(C)C)c(c3)C#N,"InChI=1S/C24H25N3O4/c1-4-19-16(8-6-10-22(28)29)7-5-9-20(19)23-26-24(31-27-23)17-11-12-21(30-15(2)3)18(13-17)14-25/h5,7,9,11-13,15H,4,6,8,10H2,1-3H3,(H,28,29)",OTAYFQWOFJKZFY-UHFFFAOYSA-N,?,CHEMBL2059515,"",CCC1C(=CC=CC=1CCCC(O)=O)C1N=C(ON=1)C1C=C(C#N)C(=CC=1)OC(C)C,"InChI=1S/C24H25N3O4/c1-4-19-16(8-6-10-22(28)29)7-5-9-20(19)23-26-24(31-27-23)17-11-12-21(30-15(2)3)18(13-17)14-25/h57911-1315H46810H21-3H3(H2829)",OTAYFQWOFJKZFY-UHFFFAOYSA-N,<undefined>,0,Low,-4.462180905,0,CHEMBL,0,1
Caco-5584,CHEMBL1923857,395772,"2-[difluoro-(4-methylpyrimidin-2-yl)sulfanylmethyl]-1,3-benzoxazole  ",Cc1ccnc(SC(F)(F)c2oc3ccccc3n2)n1,"InChI=1S/C13H9F2N3OS/c1-8-6-7-16-12(17-8)20-13(14,15)11-18-9-4-2-3-5-10(9)19-11/h2-7H,1H3",VJAIXDQDRKEAAZ-UHFFFAOYSA-N,?,CHEMBL1923857,"",CC1=CC=NC(=N1)SC(F)(F)C1=NC2=CC=CC=C2O1,"InChI=1S/C13H9F2N3OS/c1-8-6-7-16-12(17-8)20-13(1415)11-18-9-4-2-3-5-10(9)19-11/h2-7H1H3",VJAIXDQDRKEAAZ-UHFFFAOYSA-N,<undefined>,0,Low,-4.460923901,0,CHEMBL,0,1
Caco-924,?,?,"",COC(=O)C1C=CC(O)=CC=1,"InChI=1S/C8H8O3/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5,9H,1H3",LXCFILQKKLGQFO-UHFFFAOYSA-N,DTXSID4022529,99-76-3,"methylparaben",COC(=O)C1C=CC(O)=CC=1,"InChI=1S/C8H8O3/c1-11-8(10)6-2-4-7(9)5-3-6/h2-5,9H,1H3",LXCFILQKKLGQFO-UHFFFAOYSA-N,<undefined>,0,High,-4.46,0,Wang,0,1
Caco-227,?,?,"",s1nc(N2CCOCC2)c(OC[C@@H](OC(=O)C2CC2)CNC(C)(C)C)n1,"InChI=1S/C17H28N4O4S/c1-17(2,3)18-10-13(25-16(22)12-4-5-12)11-24-15-14(19-26-20-15)21-6-8-23-9-7-21/h12-13,18H,4-11H2,1-3H3/t13-/m0/s1",YWCKMCQOHYPFQH-ZDUSSCGKSA-N,DTXSID20874987,NOCAS_874987,"timolol,cyclopropane carboxylic ester",CC(C)(C)NCC(COC1=NSN=C1N1CCOCC1)OC(=O)C1CC1,"InChI=1S/C17H28N4O4S/c1-17(23)18-10-13(25-16(22)12-4-5-12)11-24-15-14(19-26-20-15)21-6-8-23-9-7-21/h12-1318H4-11H21-3H3",YWCKMCQOHYPFQH-UHFFFAOYSA-N,<undefined>,0,Low,-4.45792675,0,Wang,0,1
Caco-5600,CHEMBL3785993,127032191,"(1R,3S,5R)-N-[[5-chloro-2-(tetrazol-1-yl)phenyl]methyl]-2-[(2R)-2-hydroxyhexanoyl]-2-azabicyclo[3.1.0]hexane-3-carboxamide  ",CCCC[C@@H](O)C(=O)N1[C@@H]2C[C@@H]2C[C@H]1C(=O)NCc3cc(Cl)ccc3n4cnnn4,"InChI=1S/C20H25ClN6O3/c1-2-3-4-18(28)20(30)27-16-8-12(16)9-17(27)19(29)22-10-13-7-14(21)5-6-15(13)26-11-23-24-25-26/h5-7,11-12,16-18,28H,2-4,8-10H2,1H3,(H,22,29)/t12-,16-,17+,18-/m1/s1",ULIQUOVIOLADQU-GQAVTEOGSA-N,?,CHEMBL3785993,"",CCCCC(O)C(=O)N1C(CC2CC12)C(=O)NCC1=CC(Cl)=CC=C1N1C=NN=N1,"InChI=1S/C20H25ClN6O3/c1-2-3-4-18(28)20(30)27-16-8-12(16)9-17(27)19(29)22-10-13-7-14(21)5-6-15(13)26-11-23-24-25-26/h5-711-1216-1828H2-48-10H21H3(H2229)",ULIQUOVIOLADQU-UHFFFAOYSA-N,<undefined>,0,Low,-4.455931956,0,CHEMBL,0,1
Caco-5601,CHEMBL3786169,56597407,"[5-(4-methoxyphenyl)-1,3,4-oxadiazol-2-yl]-[3-[4-(pyrrolidin-1-ylmethyl)phenoxy]azetidin-1-yl]methanone  ",COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CN5CCCC5)cc4,"InChI=1S/C24H26N4O4/c1-30-19-10-6-18(7-11-19)22-25-26-23(32-22)24(29)28-15-21(16-28)31-20-8-4-17(5-9-20)14-27-12-2-3-13-27/h4-11,21H,2-3,12-16H2,1H3",WYFUMSGPZNMEEQ-UHFFFAOYSA-N,?,CHEMBL3786169,"",COC1C=CC(=CC=1)C1=NN=C(O1)C(=O)N1CC(C1)OC1C=CC(CN2CCCC2)=CC=1,"InChI=1S/C24H26N4O4/c1-30-19-10-6-18(7-11-19)22-25-26-23(32-22)24(29)28-15-21(16-28)31-20-8-4-17(5-9-20)14-27-12-2-3-13-27/h4-1121H2-312-16H21H3",WYFUMSGPZNMEEQ-UHFFFAOYSA-N,<undefined>,0,Low,-4.455931956,0,CHEMBL,0,1
Caco-5603,CHEMBL436755,11685820,"methyl N-[(2S)-1-[2-benzyl-2-[(2S)-2-benzyl-2-hydroxy-3-[[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]amino]-3-oxopropyl]hydrazinyl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate ",COC(=O)N[C@H](C(=O)NN(Cc1ccccc1)C[C@@](O)(Cc2ccccc2)C(=O)N[C@@H]3[C@H](O)Cc4ccccc34)C(C)(C)C,"InChI=1S/C34H42N4O6/c1-33(2,3)29(36-32(42)44-4)30(40)37-38(21-24-15-9-6-10-16-24)22-34(43,20-23-13-7-5-8-14-23)31(41)35-28-26-18-12-11-17-25(26)19-27(28)39/h5-18,27-29,39,43H,19-22H2,1-4H3,(H,35,41)(H,36,42)(H,37,40)/t27-,28+,29-,34+/m1/s1",XSDFQERHLPEHEB-UNMGZEBXSA-N,?,CHEMBL436755,"",CC(C)(C)C(NC(=O)OC)C(=O)NN(CC(O)(CC1C=CC=CC=1)C(=O)NC1C(O)CC2=CC=CC=C21)CC1C=CC=CC=1,"InChI=1S/C34H42N4O6/c1-33(23)29(36-32(42)44-4)30(40)37-38(21-24-15-9-6-10-16-24)22-34(4320-23-13-7-5-8-14-23)31(41)35-28-26-18-12-11-17-25(26)19-27(28)39/h5-1827-293943H19-22H21-4H3(H3541)(H3642)(H3740)",XSDFQERHLPEHEB-UHFFFAOYSA-N,<undefined>,0,Low,-4.455931956,0,CHEMBL,0,1
Caco-5606,CHEMBL2420739,989041,"1-(4-methoxyphenyl)-3-[4-[[4-[(4-methoxyphenyl)carbamoylamino]phenyl]methyl]phenyl]urea  ",COc1ccc(NC(=O)Nc2ccc(Cc3ccc(NC(=O)Nc4ccc(OC)cc4)cc3)cc2)cc1,"InChI=1S/C29H28N4O4/c1-36-26-15-11-24(12-16-26)32-28(34)30-22-7-3-20(4-8-22)19-21-5-9-23(10-6-21)31-29(35)33-25-13-17-27(37-2)18-14-25/h3-18H,19H2,1-2H3,(H2,30,32,34)(H2,31,33,35)",CWVAJRBJXXPQFH-UHFFFAOYSA-N,?,CHEMBL2420739,"",COC1C=CC(=CC=1)NC(=O)NC1C=CC(CC2C=CC(=CC=2)NC(=O)NC2C=CC(=CC=2)OC)=CC=1,"InChI=1S/C29H28N4O4/c1-36-26-15-11-24(12-16-26)32-28(34)30-22-7-3-20(4-8-22)19-21-5-9-23(10-6-21)31-29(35)33-25-13-17-27(37-2)18-14-25/h3-18H19H21-2H3(H2303234)(H2313335)",CWVAJRBJXXPQFH-UHFFFAOYSA-N,<undefined>,0,Low,-4.452225295,0,CHEMBL,0,1
Caco-5609,CHEMBL1436585,46916178,"6-(1,3-benzodioxol-5-yl)-N-(oxolan-3-ylmethyl)quinazolin-4-amine  ",C(Nc1ncnc2ccc(cc12)c3ccc4OCOc4c3)C5CCOC5,"InChI=1S/C20H19N3O3/c1-3-17-16(20(23-11-22-17)21-9-13-5-6-24-10-13)7-14(1)15-2-4-18-19(8-15)26-12-25-18/h1-4,7-8,11,13H,5-6,9-10,12H2,(H,21,22,23)",ADJWQFUAOONPHD-UHFFFAOYSA-N,?,CHEMBL1436585,"",C1OCCC1CNC1N=CN=C2C=CC(=CC2=1)C1C=C2OCOC2=CC=1,"InChI=1S/C20H19N3O3/c1-3-17-16(20(23-11-22-17)21-9-13-5-6-24-10-13)7-14(1)15-2-4-18-19(8-15)26-12-25-18/h1-47-81113H5-69-1012H2(H212223)",ADJWQFUAOONPHD-UHFFFAOYSA-N,<undefined>,0,Low,-4.450996738,0,CHEMBL,0,1
Caco-5614,CHEMBL3416055,118733805,"[(1S,2S)-2-[5-chloro-2-(2-fluoroethoxy)phenyl]cyclopropyl]methanamine;hydrochloride  ",Cl.NC[C@H]1C[C@@H]1c2cc(Cl)ccc2OCCF,"InChI=1S/C12H15ClFNO.ClH/c13-9-1-2-12(16-4-3-14)11(6-9)10-5-8(10)7-15;/h1-2,6,8,10H,3-5,7,15H2;1H/t8-,10+;/m1./s1",XHNQQEONWOZBRI-SCYNACPDSA-N,?,CHEMBL3416055,"",NCC1CC1C1=CC(Cl)=CC=C1OCCF,"InChI=1S/C12H15ClFNO/c13-9-1-2-12(16-4-3-14)11(6-9)10-5-8(10)7-15/h1-26810H3-5715H2",JTPWNGVIUSRWDW-UHFFFAOYSA-N,Cl,170,Low,-4.449771647,0,CHEMBL,0,1
Caco-5616,CHEMBL3416047,118733789,"[(1S,2S)-2-(5-chloro-2-prop-2-enoxyphenyl)cyclopropyl]methanamine;2,2,2-trifluoroacetic acid ",NC[C@H]1C[C@@H]1c2cc(Cl)ccc2OCC=C.OC(=O)C(F)(F)F,"InChI=1S/C13H16ClNO.C2HF3O2/c1-2-5-16-13-4-3-10(14)7-12(13)11-6-9(11)8-15;3-2(4,5)1(6)7/h2-4,7,9,11H,1,5-6,8,15H2;(H,6,7)/t9-,11+;/m1./s1",BVQUTZSFPJRZCS-XQKZEKTMSA-N,?,CHEMBL3416047,"",C=CCOC1=CC=C(Cl)C=C1C1CC1CN,"InChI=1S/C13H16ClNO/c1-2-5-16-13-4-3-10(14)7-12(13)11-6-9(11)8-15/h2-47911H15-6815H2",QOANYWUWQDIUIF-UHFFFAOYSA-N,OC(C(F)(F)F)=O,2378,Low,-4.448550002,0,CHEMBL,0,1
Caco-5618,CHEMBL1672611,16072021,"N-[6-(furan-2-yl)-5-pyridin-4-ylpyrazin-2-yl]cyclopropanecarboxamide  ",O=C(Nc1cnc(c2ccncc2)c(n1)c3occc3)C4CC4,"InChI=1S/C17H14N4O2/c22-17(12-3-4-12)21-14-10-19-15(11-5-7-18-8-6-11)16(20-14)13-2-1-9-23-13/h1-2,5-10,12H,3-4H2,(H,20,21,22)",RZDRIXVHILKLLP-UHFFFAOYSA-N,?,CHEMBL1672611,"",O=C(NC1C=NC(=C(N=1)C1=CC=CO1)C1C=CN=CC=1)C1CC1,"InChI=1S/C17H14N4O2/c22-17(12-3-4-12)21-14-10-19-15(11-5-7-18-8-6-11)16(20-14)13-2-1-9-23-13/h1-25-1012H3-4H2(H202122)",RZDRIXVHILKLLP-UHFFFAOYSA-N,<undefined>,0,Low,-4.443697499,0,CHEMBL,0,1
